CollegeID,CourseId,StreamId,Duration,AnnualFees,InternationalFees,Eligibility
62,1713,1,3 Years,"1,80,000/-", N.A ,"Pass with 60% aggregate marks in Diploma (Biotechnology) [3 years after 10th or 2 Years after 10+2(Non-Medical)] or B.Sc.(Medical) or B.Sc.(Bio Sciences) or equivalent, subject to qualifying LPUNEST."
62,1714,9,2 Years,"1,20,000/-", N.A ,Pass with 50% aggregate marks in Diploma (Engg.) (any stream) (3 years after 10th) OR Diploma in Computer Applications/ IT (2 years/ 1 year after 10+2) or equivalent.
62,1715,1,2 Years,"1,60,000/-", N.A ,Pass with 50% aggregate marks in Diploma (Engg.) (any stream) (3 years after 10th) OR Diploma in Computer Applications/ IT (2 years/ 1 year after 10+2) or equivalent.
62,1716,9,2 Years,"1,60,000/-", N.A ,"Pass with 60% aggregate marks in BCA or B.Sc. (Information Technology) or B.Sc. (Computer Science) with mathematics as a course at 12th or Graduation level or equivalent, subject to qualifying LPUNEST."
62,1717,9,2 Years,"1,80,000/-", N.A ,"Pass with 60% aggregate marks in BCA or B.Sc. (Computer Science) or B.Sc. (Information Technology) with Mathematics as a course at 12th or Graduation Level, subject to qualifying LPUNEST."
62,1718,9,1 Year,"1,20,000/-", N.A ,Pass with 50% aggregate marks in Post Graduate Diploma in Computer Applications or equivalent.
62,1719,2,2 Years,"1,20,000/-", N.A ,Pass with 50% aggregate marks in Diploma (Management or Commerce or Economics) [(3 years after 10th) OR (2 years/ 1 year after 10+2)] or equivalent .
62,1720,2,2 Years,"1,00,000/-", N.A ,Pass with 50% aggregate marks in Diploma (Management or Commerce or Economics) [(3 years after 10th) OR (2 years/ 1 year after 10+2)] or equivalent.
62,1721,10,2 Years,"1,40,000/-", N.A ,"Pass with 50% aggregate marks in Diploma (Hotel Management) [(3 Years after 10th ) or (2 Years/ 1 yr. after 10+2)] or equivalent, subject to qualifying LPUNEST"
62,1722,10,3 Years,"1,40,000/-", N.A ,"Pass with 50% aggregate marks in Diploma (Hotel Management) [(3 Years after 10th ) or (2 Years/ 1 yr. after 10+2)] or equivalent, subject to qualifying LPUNEST"
62,1723,10,1 Year,"1,40,000/-", N.A ,Pass with 50% aggregate marks in PG Diploma (Hotel Management) or equivalent .
62,1724,10,2 Years,"1,40,000/-", N.A ,"Pass with 50% aggregate marks in Diploma (Airlines or Tourism and Hospitality) [(3 Years after 10th ) or (2 Years/ 1 yr. after 10+2)] or equivalent, subject to qualifying LPUNEST"
62,1725,7,2 Years,"70,000/-", N.A ,Pass with 50% aggregate marks in ITI 1 year/ 2 years Certificate course or 2 years Diploma from SLIET or 10+2 (vocational) (Any Stream) or 10+2 (Non Medical) or equivalent from any recognized Board/ Council.
62,1726,7,2 Years,"1,60,000/-", N.A ,"Pass with 50% aggregate marks in Diploma (Interior Design or Architectural Assistantship or Civil Engg.) [(3 years after 10th) OR (2 years/ 1 year after 10+2)] or equivalent, subject to qualifying LPUNEST."
62,1727,7,3 Years,"1,60,000/-", N.A ,"Pass with 50% aggregate marks in Diploma (Interior Design or Architectural Assistantship or Civil Engg.) [(3 years after 10th) OR (2 years/ 1 year after 10+2)] or equivalent, subject to qualifying LPUNEST."
62,1728,7,3 Years,"1,60,000/-", N.A ,"Pass with 50% aggregate marks in Diploma (Interior Design or Architectural Assistantship or Civil Engg.) [(3 years after 10th) OR (2 years/ 1 year after 10+2)] or equivalent, subject to qualifying LPUNEST."
62,1729,7,2 Years,"1,60,000/-", N.A ,"Pass with 50% aggregate marks in Diploma (Fashion or Garment Technology) [(3 years after 10th) or (1year /2 years after 12th)] or equivalent, subject to qualifying LPUNEST."
62,1730,7,3 Years,"1,60,000/-", N.A ,"Pass with 50% aggregate marks in Diploma (Fashion or Garment Technology) [(3 years after 10th) or (1year /2 years after 12th)] or equivalent, subject to qualifying LPUNEST."
62,1731,6,1 Year,"70,000/-", N.A ,"Pass in D.P.Ed. or C.P.Ed. or equivalent, subject to valid score in LPUPET to be conducted by LPU."
62,1732,5,3 Years,"1,80,000/-", N.A ,"Pass with 60% aggregate marks in Diploma (Pharmacy) (2 years after 10+2) (Diploma should be recognized by PCI) or equivalent, subject to qualifying LPUNEST."
62,1733,5,3 Years,"1,00,000/-", N.A ,Pass with 50% aggregate marks in Diploma in Pharmacy (Ayurveda or Allopathy) [(3 years after 10th) OR (2 years after 10+2) OR (2 years after 10th and then 10+2)] or equivalent.
62,1734,6,3.5 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in Diploma in Physiotherapy [2years/ 1 year after 10+2 (any stream) or 3 years after 10th] from recognized board/ university or equivalent, subject to qualifying LPUNEST."
62,1735,6,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in Diploma (Medical Lab. Technology) [3 years after 10th or 1 year after 10+2 (Medical or Non-Medical)] or Diploma in Pharmacy (2 years after 10+2) or Diploma in Nursing (3 years after 10th) or equivalent, subject to qualifying LPUNEST."
62,1736,2,2 Years,"2,50,000/-", N.A ,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent, subject to qualifying LPUNEST and Interview"
62,1737,2,2 Years,"3,00,000/-", N.A ,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent, subject to qualifying LPUNEST and Interview"
62,1738,2,2 Years,"2,50,000/-", N.A ,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent, subject to qualifying LPUNEST and Interview"
62,1739,2,2 Years,"2,50,000/-", N.A ,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent, subject to qualifying LPUNEST and Interview 
."
62,1740,2,2 Years,"2,50,000/-", N.A ,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent, subject to qualifying LPUNEST and Interview"
62,1741,2,2 Years,"3,00,000/-", N.A ,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent, subject to qualifying LPUNEST and Interview"
62,1742,2,2 Years,"3,00,000/-", N.A ,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent, subject to qualifying LPUNEST and Interview"
62,1743,2,2 Years,"2,50,000/-", N.A ,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent, subject to qualifying LPUNEST and Interview"
62,1744,2,2 Years,"1,00,000/-", N.A ,Pass with 50% aggregate marks in Bachelors degree (Commerce or Management or Economics or Accounts) or equivalent.
62,1745,2,2 Years,"1,00,000/-", N.A ,Pass with 50% aggregate marks in Bachelors degree (any discipline) or equivalent.
62,1746,3,3 Years,"1,40,000/-", N.A ,"Pass with 50% aggregate marks in Graduation (any stream) or equivalent, subject to valid score in LPUNEST or LSAT"
62,1747,3,1 Year,"1,20,000/-", N.A ,"Pass with 50% aggregate marks in LL.B, subject to valid score in LPUNEST."
62,1748,10,2 Years,"2,50,000/-", N.A ,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent, subject to qualifying LPUNEST and Interview"
62,1749,10,2 Years,"1,40,000/-", N.A ,Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent
62,1750,7,3 Years,"1,20,000/-", N.A ,Pass with 50% aggregate marks in B.Arch. or equivalent
62,1751,7,2 Years,"1,40,000/-", N.A ,Pass with 50% aggregate marks in B.Arch. or B. Plan. or B.Tech. (Civil Engineering or Planning) or Masters Degree in (Geography or Sociology or Economics) or equivalent.
62,1752,7,2 Years,"1,40,000/-", N.A ,Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent
62,1753,7,2 Years,"1,40,000/-", N.A ,Pass with 50% aggregate marks in B.Arch. or B.Sc. (Interior Design) or B.Design (Interior) or B.Construction Management or B.Tech. (Civil Engineering) or equivalent.
62,1754,7,3 Years,"1,20,000/-", N.A ,Pass with 50% aggregate marks in B.Arch. or B.Sc. (Interior Design) or B.Design (Interior) or B.Construction Management or B.Tech. (Civil Engineering) or equivalent.
62,1755,7,2 Years,"1,40,000/-", N.A ,Pass with 50% aggregate marks in B.Arch. or B.Sc. (Interior Design) or B.Design (Interior) or B.Construction Management or B.tech. (ME or CE) or equivalent.
62,1756,7,2 Years,"1,40,000/-", N.A ,Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent.
62,1757,7,2 Years,"1,40,000/-", N.A ,Pass with 50% aggregate marks in B.Sc. (Fashion) or B.Design (Fashion) or B.Tech. (Fashion) (studied Fashion in Graduation) or equivalent
62,1758,7,2 Years,"1,40,000/-", N.A ,Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent.
62,1759,7,2 Years,"1,40,000/-", N.A ,Pass with 50% aggregate marks in B.Sc. (Multimedia) or B.Design (Multimedia) or any Graduation with Multimedia or equivalent.
62,1760,8,2 Years,"1,40,000/-", N.A ,Pass with 50% aggregate marks in Bachelor's Degree (any discipline) or equivalent.
62,1761,8,2 Years,"1,40,000/-", N.A ,Pass with 50% aggregate marks in Bachelor's Degree (any discipline) or equivalent.
62,1762,4,2 Years,"80,000/-", N.A ,Pass with 50% aggregate marks in BFA (Bachelor of Fine Arts) or any 4 years Bachelor's degree (with subjects of Fine Arts like drawing or painting) or equivalent.
62,1763,8,2 Years,"80,000/-", N.A ,Pass with Bachelor’s degree (any discipline) (with music as one of the main subjects) or any Bachelor’s degree (with 3 Years Diploma with music as one of the main subjects) or equivalent.
62,1764,8,2 Years,"80,000/-", N.A ,Pass in Bachelor’s Degree (any discipline) or equivalent
62,1765,4,2 Years,"70,000/-", N.A ,Pass with 50% aggregate marks in Bachelor's Degree (any discipline) or equivalent.
62,1766,4,2 Years,"1,00,000/-", N.A ,Pass with 50% aggregate marks in Bachelor’s Degree (with Psychology) or equivalent
62,1767,4,2 Years,"70,000/-", N.A ,Pass with 50% aggregate marksin Bachelor's Degree in (any discipline) or equivalent.
62,1768,4,2 Years,"70,000/-", N.A ,Pass in Bachelor's Degree (any discipline) or equivalent.
62,1769,4,2 Years,"70,000/-", N.A ,Pass with 50% aggregate marks in Bachelors degree (any discipline) or equivalent.
62,1770,4,2 Years,"70,000/-", N.A ,Pass with 50% aggregate marks in Bachelor’s degree (any discipline) or equivalent.
62,1771,4,2 Years,"70,000/-", N.A ,Pass with 50% aggregate marks in Bachelor's Degree (any discipline) or equivalent
62,1772,4,2 Years,"70,000/-", N.A ,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) or equivalent, subject to qualifying Interview."
62,1773,4,1 Year,"70,000/-", N.A ,Pass in Bachelor's degree (any discipline) or equivalent.
62,1774,4,2 Years,"70,000/-", N.A ,Pass in Bachelor's degree (any discipline) or equivalent.
62,1775,4,2 Years,"70,000/-", N.A ,Pass with 50% aggregate marks in Bachelor's Degree or Master's Degree in Sciences or Social Sciences or Humanities or Commerce or equivalent
62,1776,4,2 Years,"70,000/-", N.A ,Pass with 50% aggregate marks in B.Ed. or B.A.-B.Ed. or B.Sc.-B.Ed. or B.El.Ed. or equivalent
62,1777,4,2 Years,"70,000/-", N.A ,Pass in Bachelor's degree (any discipline) or equivalent.
62,1778,4,2 Years,"70,000/-", N.A ,Pass in Bachelor's degree (any discipline) or equivalent.
62,1779,4,2 Years,"70,000/-", N.A ,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) and having atleast participation in the Inter College/Inter Zonal/ District/ School competition in sports and games as recognized by the AIU/ IOA/ SGFI/ Govt. of India or equivalent, subject to valid score in LPUPET"
62,1780,4,2 Years,"70,000/-", N.A ,"Pass with 50% aggregate marks in B.P.Ed. or B.Sc. in Health and Physical Education or equivalent, subject to qualifying LPUPET to be conducted by LPU

5% relaxation for SC/ST/OBC and other categories as applicable. 
Physical Efficiency Test (LPUPET) will be conducted to determine the general level of Physical Efficiency. Therefore the applicants need not undergo any kind of coaching."
62,1781,1,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.E. or B.Tech. (Electronics & Communication Engineering or Electrical Engineering or Electrical & Electronics Engineering or Instrumentation or Telecommunication or Electronics) or M.Sc. (Physics or Electronics) or equivalent, subject to qualifying LPUNEST or GATE."
62,1782,1,2 Years,"1,40,000/-", N.A ,Pass with 60% aggregate marks in BE or B.Tech. (CSE or IT or ECE) or MCA or M.Sc. (IT or Computer Science or Physics or Mathematics or Statistics) or equivalent subject to qualifying LPUNEST or GATE.
62,1783,1,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.E. or B.Tech. (Mechanical or Production or Industrial or Automobile or Aeronautical) or equivalent, subject to qualifying LPUNEST or GATE."
62,1784,1,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.E. or B.Tech. (Mechanical or Production or Industrial or Automobile or Aeronautical) or equivalent, subject to qualifying LPUNEST or GATE."
62,1785,1,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.Tech. (Mechanical Engineering or Production or Automobile or Industrial or Aeronautics or Mechatronics) or equivalent, subject to qualifying LPUNEST or GATE."
62,1786,1,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.E. or B.Tech. (Civil Engineering) or B.Plan. or equivalent, subject to qualifying LPUNEST or GATE."
62,1787,1,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.E. or B.Tech. (Civil Engineering) or B. Arch. or B.Plan. or equivalent, subject to qualifying LPUNEST or GATE."
62,1788,1,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.E. or B.Tech. (Civil Engineering) or B.Plan. or equivalent, subject to qualifying LPUNEST or GATE."
62,1789,1,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.E. or B.Tech. (Civil Engineering) or B. Arch. or B.Plan. or equivalent, subject to qualifying LPUNEST or GATE."
62,1790,1,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.E. or B.Tech (Electrical Engineering or Electrical and Electronics Engineering or Instrumentation or Telecommunication) or equivalent, subject to qualifying LPUNEST or GATE."
62,1791,1,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.E. or B.Tech (Electrical Engineering or Electrical and Electronics Engineering or Instrumentation or Telecommunication) or equivalent, subject to qualifying LPUNEST or GATE."
62,1792,1,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.E. or B.Tech. (Food science & Technology or Food Engineering or Dairy Technology or Agricultural & Food Engineering) or M.Sc. (Food Science & Technology or Dairy Technology or Foods & Nutrition) or equivalent, subject to qualifying LPUNEST or GATE."
62,1793,9,3 Years,"1,60,000/-", N.A ,"Pass with 60% aggregate marks in BCA or B.Sc.(Computer Science) or B.Sc.(Information Technology) or any Graduation with Computer Science as a subject for three years or Mathematics or Statistics or Business Maths or Business Statistics or QT as one of the subject at Graduation or 10+2 level) or equivalent, subject to qualifying LPUNEST."
62,1794,9,3 Years,"1,80,000/-", N.A ,"Pass with 60% aggregate marks in BCA or B.Sc.(Computer Science) or B.Sc.(Information Technology) or any Graduation with Computer Science as a subject for three years or Mathematics or Statistics or Business Maths or Business Statistics or QT as one of the subject at Graduation or 10+2 level) or equivalent, subject to qualifying LPUNEST."
62,1795,9,2 Years,"1,20,000/-", N.A ,Pass with 50% aggregate marks in Bachelors degree (any discipline) or equivalent.
62,1796,9,2 Years,"1,20,000/-", N.A ,Pass with 50% aggregate marks in Bachelors degree (any discipline) or equivalent.
62,1797,9,1 Year,"1,20,000/-", N.A ,Pass with 50% aggregate marks in Bachelors degree (any discipline) or equivalent.
62,1798,6,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.Sc Agriculture or B.Sc Agriculture (Hons.) (4 years) or equivalent, subject to qualifying LPUNEST"
62,1799,6,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.Sc Agriculture or B.Sc Agriculture (Hons.) (4 years) or equivalent, subject to qualifying LPUNEST"
62,1800,6,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.Sc Agriculture or B.Sc Agriculture (Hons.) or B.Sc Biotechnology(Hons.) (4 years) or equivalent, subject to qualifying LPUNEST"
62,1801,6,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.Sc. (Agriculture) or B.Sc. (Agriculture) (Hons.) (4 years) or equivalent, subject to qualifying LPUNEST."
62,1802,6,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.Sc. (Agriculture) or B.Sc. (Agriculture) (Hons.) (4 years) or equivalent, subject to qualifying LPUNEST."
62,1803,6,2 Years,"1,40,000/-", N.A ,80% (B.Sc Agriculture/ B.Sc Agri.(Hons.)/ B.Sc (Horticulture)/ B.Sc Biotechnology(Hons.) 4 Years)
62,1804,6,2 Years,"1,40,000/-", N.A ,"Pass with 60% aggregate marks in B.Sc. (Agriculture) or B.Sc. (Agriculture) (Hons.) or B.Sc. (Horticulture) or B.Sc. (Biotechnology) (Hons.) (4 years) or equivalent, subject to qualifying LPUNEST"
62,1805,10,2 Years,"1,20,000/-", N.A ,"Pass with 60% aggregate marks in Bachelor's of Science Degree (Medical Science & Allied Medical or Applied Medical Science or Agriculture or Nanotechnology or Biosciences or Life Sciences or Food Sciences or Nutrition & Dietetics or Home Science or Veterinary Microbiology & Parasitology or Genetic Engineering & Biotechnology or Clinical Chemistry or Public Health & Allied Sciences or Plant Science) or equivalent, subject to qualifying LPUNEST.
OR 
In case marks scored in graduation are 60% or above, then LPUNEST will be exempted and candidate may apply for admission."
62,1806,10,2 Years,"1,20,000/-", N.A ,"Pass with 60% aggregate marks in Bachelor’s of Science Degree (Home Science or Medical or Non-Medical or Biosciences or Medical Science & Allied Medical or Nutrition & Dietetics or Food Technology) or Veterinary Microbiology & Parasitology or Genetic Engineering & Biotechnology or Clinical Chemistry or Public Health & Allied Sciencesor equivalent, subject to qualifying LPUNEST."
62,1807,6,2 Years,"1,20,000/-", N.A ,"Pass with 60% aggregate marks in Bachelors degree (Applied Medical Science or Medical Science and Allied Medical or Agriculture or Nanotechnology or Biosciences or Life Sciences or Food Sciences or Veterinary Microbiology & Parasitology or Genetic Engineering & Biotechnology or Public Health & Allied Sciences or Plant Science) or equivalent, subject to qualifying LPUNEST"
62,1808,6,2 Years,"1,20,000/-", N.A ,"Pass with 60% aggregate marks in Bachelors degree (Applied Medical Science or Medical Science and Allied Medical or Agriculture or Nanotechnology or Biosciences or Life Sciences or Food Sciences or Veterinary Microbiology & Parasitology or Genetic Engineering & Biotechnology or Public Health & Allied Sciences or Plant Science) or equivalent, subject to qualifying LPUNEST"
62,1809,6,2 Years,"1,20,000/-", N.A ,"Pass with 60% aggregate marks in Bachelor's Degree (Applied Medical Science or Medical Science and Allied Medical or Agriculture or Biosciences or Food Science or Medical Lab. Technology or Life Sciences or Veterinary Microbiology & Parasitology or Genetic Engineering & Biotechnology or Clinical Chemistry or Public Health & Allied Sciences or Plant Science) or equivalent, subject to qualifying LPUNEST."
62,1810,6,2 Years,"1,20,000/-", N.A ,"Pass with 60% aggregate marks in B.Sc. (Forensic Science or Biology or Physics or Chemistry or Biochemistry or Microbiology or Biotechnology) or B.Pharm. or MBBS or BDS or BHMS or equivalent, subject to qualifying LPUNEST"
62,1811,6,2 Years,"1,00,000/-", N.A ,"Pass with 50% aggregate marks in Bachelors degree (Medical and Allied Medical Science or Biosciences or Life Sciences) or Plant Science or equivalent, subject to qualifying LPUNEST"
62,1812,6,2 Years,"1,00,000/-", N.A ,"Pass with 50% aggregate marks in Bachelors degree (Medical and Allied Medical Science or Biosciences or Life Sciences or MLT) or equivalent, subject to qualifying LPUNEST."
62,1813,6,2 Years,"1,00,000/-", N.A ,"Pass with 60% aggregate marks in Bachelors degree (Medical and Allied Medical Science or Biosciences or Life Sciences or MLT) or equivalent, subject to qualifying LPUNEST."
62,1814,6,2 Years,"1,00,000/-", N.A ,"Pass with 50% aggregate marks in Bachelors degree (any discipline) (with Chemistry) or equivalent, subject to qualifying LPUNEST"
62,1815,6,2 Years,"1,00,000/-", N.A ,"Pass with 60% aggregate marks in Bachelors degree (any discipline) (with Chemistry) or equivalent, subject to qualifying LPUNEST"
62,1816,6,2 Years,"1,00,000/-", N.A ,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) (with Physics and Maths) or B.Tech. (ECE or ME or EE or EEE) or equivalent, subject to qualifying LPUNEST."
62,1817,6,2 Years,"1,00,000/-", N.A ,"Pass with 60% aggregate marks in Bachelor's degree (any discipline) (with Physics and Maths) or B.Tech. (ECE or ME or EE or EEE) or equivalent, subject to qualifying LPUNEST."
62,1818,6,2 Years,"80,000/-", N.A ,"Pass with 50% aggregate marks in Bachelor's degree (any discipline) (with Mathematics as a subject) or B.Tech or B.E. or B.Sc. (Engineering)or equivalent, subject to qualifying LPUNEST."
62,1819,6,2 Years,"80,000/-", N.A ,"Pass with 60% aggregate marks in Bachelor's degree (any discipline) (with Mathematics as a subject) or B.Tech. or B.E. or B.Sc. (Engineering) or equivalent, subject to qualifying LPUNEST."
62,1820,5,2 Years,"1,80,000/-", N.A ,"Pass with 60% aggregate marks in B.Pharmacy or equivalent, subject to qualifying LPUNEST or GPAT."
62,1821,5,2 Years,"1,80,000/-", N.A ,"Pass with 60% aggregate marks in B.Pharmacy or equivalent, subject to qualifying LPUNEST or GPAT."
62,1822,5,2 Years,"1,80,000/-", N.A ,"Pass with 60% aggregate marks in B.Pharmacy or equivalent, subject to qualifying LPUNEST or GPAT."
62,1823,6,2 Years,"1,20,000/-", N.A ,"Pass with 60% aggregate marks in BPT or equivalent, subject to qualifying LPUNEST."
62,1824,6,2 Years,"1,20,000/-", N.A ,"Pass with 60% aggregate marks in BPT or equivalent, subject to qualifying LPUNEST."
62,1825,6,2 Years,"1,20,000/-", N.A ,"Pass with 60% aggregate marks in Bachelor's Degree in (MLT or Medical or Applied Medical Science or Biosciences or Medical Science & Allied Medical or Life Sciences) or Veterinary Microbiology & Parasitology or Genetic Engineering & Biotechnology or Clinical Chemistry or Public Health & Allied Sciences or equivalent, subject to qualifying LPUNEST."
62,1826,6,2 Years,"1,20,000/-", N.A ,"Pass with 60% aggregate marks in Bachelor's Degree in (MLT or Medical or Applied Medical Science or Biosciences or Medical Science & Allied Medical or Life Sciences) or Veterinary Microbiology & Parasitology or Genetic Engineering & Biotechnology or Clinical Chemistry or Public Health & Allied Sciences or equivalent, subject to qualifying LPUNEST."
62,1827,4,3 Years,"70,000/-", N.A ,"Pass with 55% aggregate marks in Postgraduate Degree in Sciences or Social Sciences or Humanities or equivalent 

(5% relaxation for SC/ST/OBC applicants)"
62,1828,4,1 Year,"70,000/-", N.A ,Pass in B.Lib. or equivalent.
62,1829,4,1 Year,N/A, N.A ,Pass with 50% aggregate marks in Bachelor's Degree (any discipline) or equivalent
62,1830,1,3 Years,N/A, N.A ,"a) Master’s degree with 55% aggregate marks in a relevant discipline or equivalent, subject to clearing LPUNEST and Interview; 
b) Other conditions as prescribed in the Guidelines for Degree of Doctor of Philosophy (Ph.D.) programmes.

(5% relaxation to SC/ ST/ OBC (non-creamy layer)/ differently-abled candidates)"
62,1831,1,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1832,1,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1833,1,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1834,1,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1835,1,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1836,1,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1837,1,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1838,1,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1839,1,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1840,1,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1841,1,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1842,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1843,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1844,9,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1845,9,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1846,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1847,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1848,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1849,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1850,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1851,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1852,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1853,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1854,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1855,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1856,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1857,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1858,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1859,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1860,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1861,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1862,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1863,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1864,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1865,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1866,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1867,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1868,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1869,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1870,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1871,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1872,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1873,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1874,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
62,1875,6,3 Years,N/A, N.A ,"The Candidate sholud have passed Masters with relevant subject, minumum 50% aggregates."
